source,target,weight
magic,whole,1
whole,thing,1
story,fantastic,1
thanks,big,1
jonny,last,1
jonny,amazing,1
big,life,1
big,version,1
big,screen,1
dahl,big,1
fantastic,life,1
story,big,1
fantastic,version,1
fantastic,screen,1
fantastic,dahl,1
fantastic,thanks,1
course,big,1
course,fantastic,1
sarcastic,candyman,1
candyman,enthusiastic,1
acting,burton,1
obnoxious,teavee,1
problem,tv-obsessed,1
problem,obnoxious,1
actors.the,tv-obsessed,1
actors.the,obnoxious,1
young,huh,1
young,surname,1
young,teavee,1
young,mike,1
young,problem,1
young,actors.the,1
kids,tv-obsessed,1
kids,obnoxious,1
kids,young,1
charlie,tv-obsessed,1
charlie,obnoxious,1
obnoxious,mike,1
obnoxious,surname,1
cinematic,city,1
obnoxious,huh,1
loompas,necessary,1
loompas,musical,1
loompas,enjoyable,1
oompa,usual,1
oompa,terrific,1
oompa,necessary,1
oompa,musical,1
oompa,enjoyable,1
boring,trouble,1
boring,character,1
boring,book,1
tv-obsessed,huh,1
tv-obsessed,surname,1
tv-obsessed,teavee,1
tv-obsessed,mike,1
charlie,young,1
cinematic,gotham,1
loompas,usual,1
pure,simple,1
cg,visual,1
cg,simple,1
use,cinematic,1
use,visual,1
use,simple,1
limited,city,1
limited,gotham,1
limited,life,1
limited,director,1
limited,reminiscent,1
limited,joy,1
limited,pure,1
limited,cg,1
limited,use,1
scratch,cinematic,1
cg,cinematic,1
pure,visual,1
cinematic,life,1
pure,cinematic,1
director,cinematic,1
reminiscent,cinematic,1
joy,cinematic,1
visual,city,1
visual,gotham,1
visual,life,1
visual,director,1
visual,reminiscent,1
visual,joy,1
simple,city,1
simple,gotham,1
simple,life,1
simple,director,1
simple,reminiscent,1
simple,joy,1
loompas,terrific,1
actor,enjoyable,1
candyman,humorous,1
welcome,characters,1
father,welcome,1
wonka,welcome,1
willy,welcome,1
back-story,welcome,1
interesting,lee,1
interesting,christoher,1
interesting,characters,1
interesting,return,1
interesting,father,1
interesting,wonka,1
interesting,willy,1
interesting,back-story,1
personal,lee,1
personal,christoher,1
personal,characters,1
welcome,return,1
welcome,christoher,1
personal,father,1
welcome,lee,1
acting,captain,1
acting,sorry,1
acting,sparrow,1
acting,someone,1
acting,wonka,1
amazing,depp,1
amazing,johnny,1
amazing,chocolatier,1
movie,amazing,1
reason,amazing,1
real,depp,1
real,johnny,1
real,chocolatier,1
real,movie,1
real,reason,1
personal,return,1
personal,wonka,1
actor,musical,1
enjoyable,score,1
enjoyable,danny,1
enjoyable,numbers,1
roy,usual,1
roy,terrific,1
roy,necessary,1
roy,musical,1
roy,enjoyable,1
deep,usual,1
deep,terrific,1
deep,necessary,1
deep,musical,1
deep,enjoyable,1
actor,usual,1
actor,terrific,1
actor,necessary,1
enjoyable,elfman,1
musical,numbers,1
personal,willy,1
musical,danny,1
personal,back-story,1
score,usual,1
score,terrific,1
elfman,usual,1
elfman,terrific,1
danny,usual,1
danny,terrific,1
necessary,score,1
necessary,elfman,1
necessary,danny,1
numbers,usual,1
numbers,terrific,1
numbers,necessary,1
musical,score,1
musical,elfman,1
scratch,visual,1
scratch,simple,1
scratch,limited,1
great,film,1
depp,better,1
depp,great,1
johnny,first,1
johnny,better,1
johnny,great,1
fun,year,1
film,fun,1
second,factory,1
second,chocolate,1
second,charlie,1
brilliant,factory,1
brilliant,chocolate,1
brilliant,charlie,1
original,factory,1
original,chocolate,1
depp,first,1
great,lot,1
wily,wonka,1
great,movie,1
ridiculous,scissorhands,1
ridiculous,edward,1
ridiculous,movie,1
ridiculous,burton,1
ridiculous,tim,1
trailer,best,1
trailer,ridiculous,1
dippy,puzzle,1
umpa,dippy,1
first,movie,1
better,movie,1
lot,first,1
lot,better,1
film,first,1
film,better,1
original,charlie,1
great,wonka,1
factory,cinematic,1
factory,great,1
charlie,great,1
surreal,factory,1
surreal,chocolate,1
generation,surreal,1
new,factory,1
new,chocolate,1
new,generation,1
fit,surreal,1
fit,new,1
pieces,surreal,1
pieces,new,1
way,surreal,1
way,new,1
wilder,humorous,1
wilder,enthusiastic,1
chocolate,great,1
great,film,1
excellent,wonka,1
great,anyone,1
depp,wily,1
depp,great,1
depp,excellent,1
johnny,wily,1
johnny,great,1
johnny,excellent,1
dahl,proud,1
roal,proud,1
excellent,book,1
excellent,film,1
excellent,direction,1
track,excellent,1
burton,excellent,1
tim,excellent,1
somehow,excellent,1
ridiculous,batman,1
ridiculous,returns,1
tim,best,1
neverland,local,1
cheerful,factory,1
cheerful,chocolate,1
cheerful,trip,1
cheerful,neverland,1
cheerful,finding,1
highmore,local,1
highmore,cheerful,1
freddie,local,1
freddie,cheerful,1
charlie,local,1
charlie,cheerful,1
boy,local,1
boy,cheerful,1
poor,factory,1
poor,chocolate,1
finding,local,1
trip,local,1
burton,best,1
local,chocolate,1
factory,visual,1
factory,simple,1
factory,limited,1
amazing,city,1
amazing,gotham,1
amazing,life,1
amazing,director,1
amazing,reminiscent,1
amazing,joy,1
amazing,pure,1
amazing,cg,1
amazing,use,1
amazing,scratch,1
amazing,factory,1
local,factory,1
poor,trip,1
poor,neverland,1
poor,finding,1
poor,highmore,1
unforgettable,screen,1
unforgettable,novel,1
dahl,local,1
dahl,cheerful,1
dahl,poor,1
dahl,unforgettable,1
roald,local,1
roald,cheerful,1
roald,poor,1
roald,unforgettable,1
best,returns,1
best,batman,1
best,scissorhands,1
best,edward,1
best,movie,1
unforgettable,boy,1
unforgettable,charlie,1
unforgettable,freddie,1
novel,local,1
poor,freddie,1
poor,charlie,1
poor,boy,1
screen,local,1
screen,cheerful,1
screen,poor,1
novel,cheerful,1
unforgettable,highmore,1
novel,poor,1
unforgettable,factory,1
unforgettable,chocolate,1
unforgettable,trip,1
unforgettable,neverland,1
unforgettable,finding,1
so-so,chocolate,1
so-so,movie,1
depp,tailor-made,1
hollow,likely,1
hollow,fresh,1
sleepy,standards,1
sleepy,triumph,1
sleepy,work,1
sleepy,dahl,1
sleepy,roald,1
sleepy,rendering,1
sleepy,hollow,1
wood,likely,1
wood,cinematic,1
wood,fresh,1
wood,sleepy,1
ed,likely,1
ed,cinematic,1
ed,fresh,1
hollow,cinematic,1
fresh,rendering,1
scissorhands,likely,1
fresh,roald,1
likely,triumph,1
work,likely,1
dahl,likely,1
roald,likely,1
rendering,likely,1
cinematic,standards,1
cinematic,triumph,1
cinematic,work,1
cinematic,dahl,1
cinematic,roald,1
cinematic,rendering,1
fresh,standards,1
fresh,triumph,1
fresh,work,1
fresh,dahl,1
ed,sleepy,1
scissorhands,cinematic,1
novel,alchemy,1
silver,prime,1
children,prime,1
children,stylish,1
book,prime,1
book,stylish,1
adaptation,prime,1
adaptation,stylish,1
example,prime,1
example,stylish,1
wonderful,rendering,1
wonderful,screen,1
wonderful,silver,1
wonderful,children,1
wonderful,book,1
wonderful,adaptation,1
wonderful,example,1
silver,stylish,1
screen,stylish,1
scissorhands,fresh,1
screen,prime,1
scissorhands,sleepy,1
edward,likely,1
edward,cinematic,1
edward,fresh,1
edward,sleepy,1
gems,likely,1
gems,cinematic,1
gems,fresh,1
gems,sleepy,1
filmmaker,likely,1
filmmaker,cinematic,1
filmmaker,fresh,1
filmmaker,sleepy,1
prime,rendering,1
stylish,rendering,1
likely,standards,1
novel,authors,1
depp,grateful,1
dream,full,1
coveted,imagination,1
coveted,burton,1
coveted,tim,1
coveted,factory,1
coveted,dream,1
children,full,1
children,coveted,1
lucky,swing,1
lucky,imagination,1
lucky,burton,1
lucky,tim,1
lucky,factory,1
lucky,dream,1
lucky,children,1
little,swing,1
coveted,swing,1
factory,full,1
little,burton,1
tim,full,1
quirky,oddball,1
quirky,fraught,1
quirky,fanciful,1
succession,oddball,1
succession,fraught,1
succession,fanciful,1
eyes,oddball,1
eyes,fraught,1
eyes,fanciful,1
feast,oddball,1
feast,fraught,1
feast,fanciful,1
full,swing,1
imagination,full,1
burton,full,1
little,imagination,1
little,tim,1
novel,wonders,1
exploration,everyday,1
exploration,outcast,1
exploration,offbeat,1
exploration,strange,1
filmmaker,everyday,1
filmmaker,whimsical,1
filmmaker,outcast,1
filmmaker,offbeat,1
filmmaker,strange,1
burtonian,core,1
burtonian,film,1
wonders,burtonian,1
authors,burtonian,1
alchemy,burtonian,1
novel,core,1
novel,film,1
exploration,whimsical,1
strange,characters,1
little,factory,1
strange,inclusion,1
little,dream,1
little,children,1
everyday,life,1
whimsical,life,1
inclusion,everyday,1
inclusion,whimsical,1
outcast,life,1
outcast,inclusion,1
characters,everyday,1
characters,whimsical,1
characters,outcast,1
offbeat,life,1
offbeat,inclusion,1
offbeat,characters,1
strange,life,1
version,prime,1
version,stylish,1
version,wonderful,1
exotic,style,1
eccentric,willy,1
eccentric,entrepreneur,1
eccentric,chocolate,1
career,eccentric,1
performances,eccentric,1
best,wonka,1
best,willy,1
best,entrepreneur,1
best,chocolate,1
best,career,1
best,performances,1
depp,eccentric,1
depp,best,1
johnny,eccentric,1
johnny,best,1
eccentric,wonka,1
exotic,off-beat,1
tour,amazing,1
exotic,jokes,1
factory,mere,1
chocolate,mere,1
charlie,mere,1
classic,christmas,1
classic,nightmare,1
classic,scissorhands,1
classic,edward,1
burton,classic,1
jackson,original,1
michael,original,1
jokes,original,1
off-beat,original,1
style,original,1
exotic,jackson,1
exotic,michael,1
amazing,factory,1
finders,amazing,1
burton,prime,1
wonka,lucky,1
years,lucky,1
fifteen,people,1
fifteen,gates…for,1
fifteen,factory,1
fifteen,wonka,1
fifteen,willy,1
fifteen,years,1
greatest,wonka,1
greatest,willy,1
greatest,belonging,1
greatest,world,1
greatest,factory,1
greatest,chocolate,1
winter,greatest,1
cold,wonka,1
willy,lucky,1
factory,lucky,1
bars,amazing,1
gates…for,lucky,1
wonka,amazing,1
ordinary,factory,1
ordinary,tour,1
ordinary,finders,1
ordinary,bars,1
ordinary,wonka,1
tickets,amazing,1
tickets,ordinary,1
golden,factory,1
golden,tour,1
golden,finders,1
golden,bars,1
golden,wonka,1
golden,tickets,1
lucky,people,1
mere,entertainment,1
mere,something,1
age,old,1
first,tim,1
days,prime,1
days,stylish,1
days,wonderful,1
days,first,1
long-anticipated,burton,1
long-anticipated,tim,1
long-anticipated,cover,1
comparison,long-anticipated,1
dahl,long-anticipated,1
roald,long-anticipated,1
factory,long-anticipated,1
chocolate,long-anticipated,1
charlie,long-anticipated,1
mixed,burton,1
mixed,tim,1
first,thing,1
first,burton,1
old,themes,1
first,version,1
burton,stylish,1
burton,wonderful,1
tim,prime,1
tim,stylish,1
tim,wonderful,1
thing,prime,1
thing,stylish,1
thing,wonderful,1
first,rendering,1
first,screen,1
first,silver,1
first,children,1
first,book,1
first,adaptation,1
first,example,1
mixed,cover,1
mixed,comparison,1
mixed,dahl,1
mixed,roald,1
worth,movie,1
worth,year,1
worth,viewing,1
factory,sweetest,1
factory,worth,1
chocolate,sweetest,1
chocolate,worth,1
charlie,sweetest,1
charlie,worth,1
virtues,sweetest,1
virtues,worth,1
old,cat,1
old,curiosity,1
old,virtue,1
old,greed,1
viewing,sweetest,1
year,sweetest,1
sweetest,movie,1
first,tim,1
mixed,factory,1
mixed,chocolate,1
mixed,charlie,1
version,long-anticipated,1
version,mixed,1
first,burton,1
first,cover,1
first,version,1
first,comparison,1
first,dahl,1
first,roald,1
first,factory,1
first,chocolate,1
first,charlie,1
fanciful,moments,1
fanciful,ideas,1
fanciful,ocean,1
fanciful,fictional,1
firm,mechanical,1
threshold,mechanical,1
visitors,mechanical,1
feels,mechanical,1
viewer,mechanical,1
spacious,rooms,1
corridors,spacious,1
long,rooms,1
long,corridors,1
one,spacious,1
one,long,1
house,spacious,1
house,long,1
big,rooms,1
big,corridors,1
mechanical,dolls,1
fanciful,doubtful,1
big,house,1
fanciful,unnerving,1
unnerving,wonka,1
unnerving,willy,1
unnerving,parts,1
doubtful,wonka,1
doubtful,willy,1
doubtful,parts,1
conceal,unnerving,1
conceal,doubtful,1
world,unnerving,1
world,doubtful,1
fictional,wonka,1
fictional,willy,1
fictional,parts,1
fictional,conceal,1
fictional,world,1
big,one,1
ominous,rooms,1
similar,fish,1
jaunty,short-lived,1
story,short-lived,1
big,reconciliation,1
big,father,1
big,wonka,1
big,wille,1
big,communication,1
big,lack,1
big,insofar,1
big,fish,1
similar,reconciliation,1
similar,father,1
similar,wonka,1
similar,wille,1
similar,communication,1
similar,lack,1
audience,short-lived,1
walk,short-lived,1
ominous,corridors,1
walls,short-lived,1
ominous,one,1
ominous,house,1
something,spacious,1
something,long,1
something,big,1
something,ominous,1
place,spacious,1
place,long,1
place,big,1
place,ominous,1
bliss,short-lived,1
state,short-lived,1
visitors,short-lived,1
factory,short-lived,1
chocolate,short-lived,1
wry,laid-back,1
wry,eerie,1
laid-back,appearance,1
plan,pretentious,1
linear,storytelling,1
linear,aspects,1
linear,moralizing,1
linear,distance,1
linear,burton,1
linear,tim,1
linear,sins,1
linear,brats,1
linear,installments,1
linear,plan,1
linear,master,1
contents,pretentious,1
contents,linear,1
form,pretentious,1
form,linear,1
master,pretentious,1
installments,pretentious,1
laid-back,character,1
pretentious,brats,1
depp,so-so,1
johnny,tailor-made,1
johnny,grateful,1
johnny,so-so,1
equal,treatment,1
equal,story,1
equal,sum,1
cast,equal,1
pretentious,storytelling,1
pretentious,aspects,1
pretentious,moralizing,1
pretentious,distance,1
pretentious,burton,1
pretentious,tim,1
pretentious,sins,1
whole,pretentious,1
whole,linear,1
course,pretentious,1
course,linear,1
world,young,1
world,unfortunate,1
exterior,mishaps,1
exterior,doubts,1
exterior,imps,1
exterior,smug,1
exterior,fate,1
exterior,worries,1
exterior,world,1
eerie,ambiguity,1
eerie,part,1
character,eerie,1
appearance,eerie,1
laid-back,ambiguity,1
laid-back,part,1
worries,unfortunate,1
worries,young,1
unfortunate,fate,1
young,mishaps,1
peace,human,1
past,human,1
demons,human,1
terms,human,1
wonka,human,1
willy,human,1
young,doubts,1
unfortunate,smug,1
young,imps,1
smug,young,1
fate,young,1
unfortunate,mishaps,1
unfortunate,doubts,1
unfortunate,imps,1
similar,insofar,1
film,big,1
fanciful,colors,1
factory,several,1
chocolate,several,1
charlie,previous,1
charlie,several,1
solid,escape,1
solid,dream,1
solid,portion,1
devices,solid,1
effects,solid,1
thoughtful,escape,1
thoughtful,dream,1
thoughtful,portion,1
thoughtful,devices,1
thoughtful,effects,1
visual,escape,1
visual,dream,1
chocolate,previous,1
factory,previous,1
visual,devices,1
continuity,several,1
town,bizarre,1
town,mysterious,1
town,isolated,1
town,many,1
previous,films,1
several,films,1
analogies,previous,1
analogies,several,1
precedent,previous,1
precedent,several,1
burton,previous,1
burton,several,1
tim,previous,1
tim,several,1
continuity,previous,1
visual,portion,1
visual,effects,1
film,similar,1
viewer,pure,1
rapture,thoughtful,1
rapture,visual,1
rapture,many,1
rapture,pure,1
pure,mind,1
pure,viewer,1
pure,rapture,1
oddball,colors,1
oddball,ocean,1
oddball,ideas,1
fraught,colors,1
fraught,ocean,1
fraught,ideas,1
moments,oddball,1
moments,fraught,1
rapture,solid,1
viewer,many,1
many,escape,1
viewer,visual,1
many,dream,1
many,portion,1
many,devices,1
many,effects,1
wonder,solid,1
wonder,thoughtful,1
wonder,visual,1
wonder,many,1
mind,solid,1
mind,thoughtful,1
mind,visual,1
mind,many,1
mind,pure,1
viewer,solid,1
viewer,thoughtful,1
many,houses,1
many,shops,1
many,edge,1
house,big,1
sleepy,hollow,1
batman,sleepy,1
forefront,sleepy,1
trend,sleepy,1
taste,sleepy,1
burton,sleepy,1
tim,sleepy,1
house,sleepy,1
charlie,sleepy,1
architecture,sleepy,1
accents,sleepy,1
british,hollow,1
british,batman,1
british,forefront,1
british,trend,1
interior,big,1
details,big,1
many,city,1
charlie,big,1
end,big,1
end,similar,1
last,reconciliation,1
last,father,1
last,wonka,1
last,wille,1
last,communication,1
last,lack,1
last,insofar,1
last,fish,1
last,film,1
last,end,1
big,bed,1
days,big,1
grandparents,big,1
british,taste,1
british,burton,1
british,tim,1
british,house,1
city,mysterious,1
city,isolated,1
edge,bizarre,1
edge,mysterious,1
edge,isolated,1
shops,bizarre,1
shops,mysterious,1
shops,isolated,1
houses,bizarre,1
houses,mysterious,1
houses,isolated,1
many,inhabitants,1
many,fascination,1
many,outcast,1
many,place,1
city,bizarre,1
isolated,place,1
isolated,outcast,1
bizarre,fascination,1
british,charlie,1
british,architecture,1
british,accents,1
town,sleepy,1
town,british,1
bizarre,inhabitants,1
bizarre,outcast,1
isolated,fascination,1
place,bizarre,1
mysterious,inhabitants,1
mysterious,fascination,1
mysterious,outcast,1
mysterious,place,1
isolated,inhabitants,1
